id,target
23051,0
23052,0
23053,1
23054,0
23055,0
23056,1
23057,0
23058,0
23059,1
23060,1
23061,0
23062,1
23063,0
23064,0
23065,0
23066,0
23067,0
23068,0
23069,1
23070,1
23071,0
23072,1
23073,0
23074,0
23075,1
23076,0
23077,1
23078,0
23079,0
23080,1
23081,1
23082,0
23083,1
23084,1
23085,1
23086,0
23087,0
23088,1
23089,0
23090,0
23091,0
23092,0
23093,0
23094,1
23095,1
23096,0
23097,0
23098,0
23099,0
23100,1
23101,1
23102,1
23103,1
23104,0
23105,0
23106,0
23107,0
23108,0
23109,1
23110,0
23111,1
23112,1
23113,0
23114,1
23115,1
23116,1
23117,0
23118,0
23119,0
23120,1
23121,1
23122,1
23123,1
23124,1
23125,0
23126,0
23127,1
23128,0
23129,1
23130,0
23131,1
23132,0
23133,1
23134,1
23135,0
23136,1
23137,0
23138,0
23139,1
23140,0
23141,1
23142,0
23143,1
23144,0
23145,0
23146,0
23147,0
23148,0
23149,0
23150,1
23151,0
23152,0
23153,0
23154,0
23155,0
23156,1
23157,1
23158,1
23159,0
23160,0
23161,1
23162,0
23163,0
23164,0
23165,0
23166,1
23167,0
23168,1
23169,0
23170,1
23171,1
23172,1
23173,0
23174,0
23175,1
23176,1
23177,1
23178,0
23179,1
23180,0
23181,1
23182,1
23183,1
23184,1
23185,1
23186,1
23187,0
23188,1
23189,1
23190,0
23191,1
23192,1
23193,0
23194,0
23195,1
23196,1
23197,1
23198,1
23199,0
23200,0
23201,0
23202,0
23203,1
23204,0
23205,0
23206,0
23207,0
23208,1
23209,0
23210,0
23211,0
23212,0
23213,1
23214,0
23215,1
23216,1
23217,0
23218,0
23219,1
23220,0
23221,1
23222,0
23223,0
23224,1
23225,0
23226,0
23227,1
23228,1
23229,0
23230,1
23231,1
23232,1
23233,1
23234,0
23235,0
23236,0
23237,1
23238,0
23239,0
23240,1
23241,0
23242,0
23243,0
23244,1
23245,0
23246,1
23247,1
23248,0
23249,1
23250,1
23251,0
23252,0
23253,0
23254,1
23255,1
23256,0
23257,0
23258,1
23259,1
23260,0
23261,1
23262,1
23263,1
23264,0
23265,0
23266,1
23267,0
23268,0
23269,1
23270,1
23271,0
23272,0
23273,1
23274,0
23275,0
23276,0
23277,1
23278,1
23279,0
23280,0
23281,1
23282,1
23283,1
23284,1
23285,0
23286,0
23287,0
23288,1
23289,0
23290,0
23291,1
23292,0
23293,0
23294,1
23295,1
23296,1
23297,0
23298,1
23299,0
23300,0
23301,0
23302,1
23303,0
23304,0
23305,0
23306,0
23307,0
23308,1
23309,1
23310,1
23311,0
23312,0
23313,0
23314,1
23315,1
23316,1
23317,0
23318,0
23319,0
23320,1
23321,0
23322,0
23323,1
23324,1
23325,0
23326,0
23327,1
23328,0
23329,1
23330,1
23331,0
23332,0
23333,0
23334,0
23335,0
23336,1
23337,0
23338,0
23339,0
23340,0
23341,0
23342,1
23343,1
23344,0
23345,0
23346,1
23347,1
23348,0
23349,1
23350,1
23351,0
23352,1
23353,0
23354,1
23355,0
23356,0
23357,0
23358,0
23359,0
23360,1
23361,1
23362,0
23363,1
23364,0
23365,0
23366,0
23367,1
23368,0
23369,1
23370,1
23371,0
23372,0
23373,1
23374,0
23375,0
23376,0
23377,1
23378,0
23379,0
23380,1
23381,0
23382,0
23383,0
23384,1
23385,1
23386,1
23387,1
23388,0
23389,0
23390,1
23391,1
23392,0
23393,1
23394,1
23395,1
23396,0
23397,1
23398,1
23399,1
23400,1
23401,0
23402,0
23403,0
23404,1
23405,1
23406,0
23407,0
23408,0
23409,1
23410,1
23411,1
23412,1
23413,0
23414,0
23415,0
23416,0
23417,1
23418,1
23419,0
23420,1
23421,0
23422,1
23423,0
23424,0
23425,0
23426,0
23427,0
23428,0
23429,0
23430,0
23431,0
23432,1
23433,0
23434,1
23435,0
23436,0
23437,1
23438,1
23439,1
23440,1
23441,1
23442,0
23443,0
23444,0
23445,0
23446,0
23447,0
23448,1
23449,0
23450,1
23451,0
23452,0
23453,0
23454,1
23455,1
23456,1
23457,1
23458,0
23459,1
23460,1
23461,0
23462,0
23463,1
23464,1
23465,0
23466,0
23467,0
23468,1
23469,1
23470,1
23471,0
23472,0
23473,0
23474,0
23475,1
23476,1
23477,1
23478,1
23479,0
23480,1
23481,1
23482,1
23483,0
23484,1
23485,0
23486,1
23487,0
23488,1
23489,0
23490,1
23491,0
23492,1
23493,0
23494,0
23495,1
23496,0
23497,1
23498,0
23499,0
23500,1
23501,1
23502,0
23503,1
23504,0
23505,0
23506,1
23507,0
23508,1
23509,1
23510,1
23511,1
23512,0
23513,1
23514,1
23515,0
23516,0
23517,1
23518,0
23519,0
23520,0
23521,1
23522,0
23523,0
23524,0
23525,1
23526,0
23527,1
23528,1
23529,1
23530,0
23531,0
23532,1
23533,0
23534,1
23535,1
23536,0
23537,0
23538,0
23539,0
23540,1
23541,0
23542,1
23543,0
23544,1
23545,0
23546,1
23547,0
23548,0
23549,0
23550,1
23551,0
23552,0
23553,0
23554,0
23555,1
23556,0
23557,0
23558,0
23559,1
23560,0
23561,0
23562,1
23563,0
23564,0
23565,1
23566,1
23567,1
23568,0
23569,0
23570,0
23571,0
23572,0
23573,1
23574,0
23575,0
23576,0
23577,0
23578,1
23579,1
23580,1
23581,0
23582,1
23583,0
23584,0
23585,1
23586,0
23587,0
23588,0
23589,1
23590,1
23591,0
23592,1
23593,1
23594,1
23595,0
23596,1
23597,0
23598,1
23599,0
23600,1
23601,1
23602,1
23603,1
23604,1
23605,1
23606,1
23607,0
23608,0
23609,0
23610,1
23611,1
23612,1
23613,0
23614,0
23615,1
23616,1
23617,0
23618,0
23619,0
23620,1
23621,0
23622,1
23623,1
23624,1
23625,0
23626,0
23627,0
23628,0
23629,1
23630,0
23631,1
23632,1
23633,1
23634,0
23635,0
23636,0
23637,0
23638,0
23639,1
23640,1
23641,1
23642,0
23643,1
23644,1
23645,1
23646,1
23647,1
23648,1
23649,1
23650,0
23651,1
23652,0
23653,0
23654,0
23655,1
23656,0
23657,0
23658,0
23659,1
23660,1
23661,1
23662,1
23663,0
23664,1
23665,1
23666,0
23667,0
23668,0
23669,0
23670,1
23671,1
23672,1
23673,0
23674,0
23675,0
23676,0
23677,1
23678,1
23679,1
23680,0
23681,0
23682,1
23683,0
23684,0
23685,0
23686,1
23687,0
23688,0
23689,0
23690,0
23691,1
23692,0
23693,1
23694,0
23695,1
23696,1
23697,1
23698,1
23699,0
23700,0
23701,1
23702,0
23703,1
23704,1
23705,1
23706,1
23707,1
23708,1
23709,0
23710,1
23711,0
23712,1
23713,1
23714,0
23715,1
23716,0
23717,0
23718,1
23719,1
23720,1
23721,1
23722,1
23723,0
23724,1
23725,0
23726,0
23727,0
23728,1
23729,0
23730,0
23731,0
23732,0
23733,1
23734,0
23735,1
23736,1
23737,1
23738,0
23739,1
23740,1
23741,1
23742,1
23743,0
23744,0
23745,0
23746,1
23747,1
23748,0
23749,0
23750,0
23751,0
23752,0
23753,1
23754,0
23755,0
23756,0
23757,1
23758,0
23759,0
23760,1
23761,0
23762,0
23763,1
23764,1
23765,1
23766,1
23767,1
23768,1
23769,0
23770,0
23771,1
23772,0
23773,1
23774,1
23775,1
23776,0
23777,1
23778,1
23779,0
23780,1
23781,0
23782,0
23783,1
23784,1
23785,0
23786,0
23787,0
23788,0
23789,0
23790,1
23791,1
23792,1
23793,0
23794,0
23795,1
23796,1
23797,1
23798,0
23799,1
23800,0
23801,0
23802,0
23803,1
23804,0
23805,0
23806,1
23807,0
23808,1
23809,1
23810,0
23811,1
23812,0
23813,0
23814,1
23815,0
23816,1
23817,0
23818,0
23819,1
23820,0
23821,1
23822,0
23823,1
23824,1
23825,0
23826,1
23827,1
23828,0
23829,0
23830,1
23831,1
23832,0
23833,1
23834,1
23835,1
23836,1
23837,0
23838,0
23839,1
23840,1
23841,0
23842,0
23843,0
23844,0
23845,0
23846,0
23847,1
23848,1
23849,1
23850,0
23851,0
23852,1
23853,0
23854,1
23855,0
23856,0
23857,0
23858,0
23859,1
23860,0
23861,1
23862,1
23863,1
23864,0
23865,0
23866,1
23867,1
23868,1
23869,0
23870,0
23871,0
23872,0
23873,1
23874,1
23875,0
23876,0
23877,1
23878,1
23879,1
23880,1
23881,1
23882,1
23883,0
23884,1
23885,1
23886,0
23887,1
23888,1
23889,0
23890,1
23891,1
23892,0
23893,1
23894,0
23895,0
23896,0
23897,1
23898,0
23899,1
23900,0
23901,1
23902,0
23903,0
23904,0
23905,1
23906,0
23907,0
23908,0
23909,0
23910,0
23911,0
23912,0
23913,1
23914,1
23915,0
23916,0
23917,0
23918,0
23919,1
23920,1
23921,0
23922,1
23923,0
23924,0
23925,1
23926,1
23927,0
23928,1
23929,0
23930,1
23931,0
23932,1
23933,1
23934,0
23935,1
23936,1
23937,0
23938,1
23939,1
23940,0
23941,1
23942,0
23943,1
23944,1
23945,0
23946,1
23947,0
23948,1
23949,1
23950,0
23951,0
23952,0
23953,0
23954,0
23955,0
23956,0
23957,0
23958,0
23959,1
23960,1
23961,0
23962,0
23963,0
23964,0
23965,0
23966,1
23967,0
23968,0
23969,0
23970,1
23971,0
23972,0
23973,1
23974,0
23975,1
23976,1
23977,1
23978,1
23979,0
23980,0
23981,1
23982,0
23983,0
23984,1
23985,0
23986,0
23987,0
23988,0
23989,1
23990,0
23991,0
23992,1
23993,1
23994,0
23995,1
23996,1
23997,0
23998,1
23999,0
24000,1
24001,1
24002,1
24003,0
24004,0
24005,1
24006,0
24007,0
24008,0
24009,0
24010,1
24011,0
24012,0
24013,1
24014,0
24015,0
24016,0
24017,1
24018,0
24019,0
24020,0
24021,0
24022,0
24023,0
24024,1
24025,0
24026,0
24027,1
24028,0
24029,0
24030,0
24031,0
24032,1
24033,1
24034,0
24035,1
24036,1
24037,0
24038,0
24039,0
24040,0
24041,0
24042,0
24043,0
24044,0
24045,0
24046,0
24047,1
24048,1
24049,1
24050,0
24051,0
24052,0
24053,1
24054,0
24055,0
24056,1
24057,0
24058,0
24059,1
24060,1
24061,1
24062,1
24063,1
24064,1
24065,0
24066,1
24067,0
24068,0
24069,0
24070,0
24071,0
24072,1
24073,1
24074,1
24075,0
24076,1
24077,1
24078,0
24079,1
24080,1
24081,1
24082,0
24083,0
24084,0
24085,0
24086,1
24087,1
24088,1
24089,0
24090,0
24091,0
24092,1
24093,1
24094,1
24095,0
24096,0
24097,0
24098,1
24099,0
24100,1
24101,0
24102,0
24103,0
24104,0
24105,1
24106,1
24107,0
24108,0
24109,0
24110,0
24111,0
24112,0
24113,1
24114,0
24115,0
24116,1
24117,0
24118,0
24119,0
24120,1
24121,0
24122,1
24123,1
24124,0
24125,0
24126,1
24127,1
24128,1
24129,0
24130,0
24131,1
24132,0
24133,0
24134,1
24135,1
24136,0
24137,0
24138,0
24139,1
24140,0
24141,1
24142,1
24143,1
24144,0
24145,1
24146,0
24147,0
24148,0
24149,0
24150,1
24151,0
24152,0
24153,1
24154,0
24155,1
24156,0
24157,0
24158,0
24159,1
24160,0
24161,0
24162,1
24163,0
24164,0
24165,0
24166,0
24167,1
24168,1
24169,1
24170,0
24171,0
24172,1
24173,1
24174,1
24175,0
24176,1
24177,1
24178,0
24179,1
24180,0
24181,0
24182,0
24183,0
24184,1
24185,0
24186,0
24187,1
24188,1
24189,0
24190,0
24191,1
24192,1
24193,0
24194,1
24195,1
24196,1
24197,1
24198,0
24199,1
24200,0
24201,0
24202,1
24203,1
24204,0
24205,1
24206,0
24207,1
24208,0
24209,1
24210,1
24211,0
24212,1
24213,0
24214,0
24215,1
24216,1
24217,0
24218,0
24219,1
24220,0
24221,0
24222,0
24223,1
24224,0
24225,1
24226,0
24227,0
24228,1
24229,1
24230,0
24231,1
24232,0
24233,1
24234,1
24235,0
24236,0
24237,1
24238,0
24239,1
24240,1
24241,0
24242,0
24243,0
24244,1
24245,0
24246,0
24247,0
24248,0
24249,0
24250,0
24251,1
24252,1
24253,1
24254,0
24255,1
24256,0
24257,0
24258,1
24259,0
24260,1
24261,1
24262,0
24263,0
24264,0
24265,0
24266,0
24267,0
24268,1
24269,1
24270,0
24271,0
24272,1
24273,0
24274,0
24275,1
24276,0
24277,0
24278,0
24279,0
24280,1
24281,1
24282,0
24283,1
24284,1
24285,1
24286,0
24287,0
24288,0
24289,0
24290,1
24291,0
24292,1
24293,0
24294,0
24295,1
24296,0
24297,1
24298,1
24299,0
24300,0
24301,0
24302,1
24303,0
24304,0
24305,1
24306,0
24307,0
24308,1
24309,1
24310,0
24311,0
24312,0
24313,0
24314,0
24315,0
24316,0
24317,1
24318,0
24319,1
24320,1
24321,1
24322,0
24323,1
24324,0
24325,0
24326,0
24327,1
24328,0
24329,0
24330,0
24331,0
24332,0
24333,0
24334,1
24335,0
24336,1
24337,1
24338,0
24339,0
24340,1
24341,0
24342,0
24343,0
24344,1
24345,1
24346,1
24347,0
24348,0
24349,0
24350,1
24351,1
24352,1
24353,0
24354,1
24355,0
24356,0
24357,0
24358,1
24359,1
24360,0
24361,1
24362,1
24363,1
24364,1
24365,0
24366,1
24367,0
24368,1
24369,0
24370,1
24371,1
24372,0
24373,1
24374,1
24375,1
24376,0
24377,0
24378,0
24379,0
24380,0
24381,0
24382,0
24383,0
24384,1
24385,1
24386,0
24387,0
24388,1
24389,1
24390,0
24391,1
24392,0
24393,0
24394,0
24395,0
24396,1
24397,0
24398,0
24399,1
24400,1
24401,0
24402,0
24403,1
24404,1
24405,1
24406,0
24407,0
24408,1
24409,0
24410,0
24411,1
24412,0
24413,0
24414,0
24415,0
24416,1
24417,0
24418,0
24419,0
24420,1
24421,0
24422,1
24423,1
24424,1
24425,0
24426,0
24427,1
24428,0
24429,1
24430,1
24431,1
24432,0
24433,0
24434,0
24435,1
24436,0
24437,1
24438,0
24439,1
24440,0
24441,0
24442,1
24443,0
24444,0
24445,0
24446,0
24447,0
24448,1
24449,0
24450,0
24451,0
24452,1
24453,0
24454,1
24455,0
24456,1
24457,0
24458,0
24459,0
24460,0
24461,1
24462,0
24463,0
24464,1
24465,1
24466,0
24467,0
24468,1
24469,0
24470,0
24471,0
24472,0
24473,0
24474,0
24475,1
24476,0
24477,1
24478,0
24479,1
24480,0
24481,0
24482,0
24483,0
24484,0
24485,0
24486,1
24487,0
24488,0
24489,1
24490,1
24491,1
24492,1
24493,0
24494,0
24495,1
24496,0
24497,0
24498,1
24499,0
24500,1
24501,1
24502,1
24503,0
24504,1
24505,1
24506,1
24507,1
24508,0
24509,0
24510,0
24511,1
24512,0
24513,1
24514,0
24515,1
24516,1
24517,0
24518,1
24519,0
24520,0
24521,0
24522,1
24523,1
24524,0
24525,0
24526,0
24527,1
24528,0
24529,1
24530,1
24531,0
24532,0
24533,1
24534,0
24535,0
24536,1
24537,0
24538,1
24539,1
24540,1
24541,0
24542,0
24543,0
24544,1
24545,1
24546,1
24547,0
24548,0
24549,1
24550,1
24551,0
24552,0
24553,0
24554,0
24555,0
24556,1
24557,1
24558,0
24559,0
24560,1
24561,1
24562,1
24563,1
24564,1
24565,1
24566,0
24567,1
24568,0
24569,0
24570,1
24571,0
24572,0
24573,0
24574,0
24575,0
24576,0
24577,0
24578,1
24579,0
24580,1
24581,0
24582,0
24583,1
24584,1
24585,0
24586,0
24587,1
24588,0
24589,1
24590,1
24591,0
24592,0
24593,0
24594,1
24595,1
24596,0
24597,1
24598,0
24599,0
24600,0
24601,0
24602,0
24603,0
24604,1
24605,1
24606,0
24607,0
24608,0
24609,0
24610,1
24611,1
24612,1
24613,0
24614,0
24615,0
24616,0
24617,0
24618,0
24619,0
24620,1
24621,1
24622,0
24623,0
24624,0
24625,0
24626,1
24627,1
24628,0
24629,0
24630,0
24631,1
24632,0
24633,0
24634,0
24635,0
24636,1
24637,0
24638,1
24639,0
24640,1
24641,0
24642,1
24643,0
24644,1
24645,1
24646,1
24647,1
24648,0
24649,0
24650,0
24651,0
24652,0
24653,0
24654,0
24655,0
24656,0
24657,0
24658,1
24659,1
24660,1
24661,1
24662,0
24663,1
24664,0
24665,1
24666,0
24667,1
24668,1
24669,1
24670,0
24671,0
24672,0
24673,0
24674,0
24675,1
24676,0
24677,0
24678,0
24679,0
24680,0
24681,1
24682,1
24683,0
24684,0
24685,1
24686,1
24687,1
24688,1
24689,1
24690,1
24691,0
24692,1
24693,1
24694,0
24695,0
24696,1
24697,1
24698,0
24699,1
24700,0
24701,0
24702,1
24703,0
24704,0
24705,1
24706,1
24707,1
24708,1
24709,0
24710,0
24711,0
24712,1
24713,1
24714,1
24715,0
24716,0
24717,0
24718,1
24719,0
24720,0
24721,0
24722,0
24723,1
24724,0
24725,1
24726,1
24727,0
24728,0
24729,1
24730,0
24731,0
24732,1
24733,1
24734,0
24735,0
24736,1
24737,0
24738,1
24739,0
24740,0
24741,1
24742,1
24743,1
24744,1
24745,0
24746,0
24747,0
24748,1
24749,0
24750,1
24751,1
24752,1
24753,1
24754,0
24755,1
24756,1
24757,0
24758,0
24759,0
24760,0
24761,0
24762,1
24763,0
24764,0
24765,0
24766,0
24767,0
24768,1
24769,0
24770,0
24771,0
24772,0
24773,1
24774,0
24775,0
24776,1
24777,0
24778,1
24779,0
24780,0
24781,0
24782,0
24783,0
24784,0
24785,0
24786,1
24787,0
24788,0
24789,1
24790,1
24791,0
24792,1
24793,1
24794,0
24795,0
24796,1
24797,0
24798,0
24799,0
24800,0
24801,0
24802,0
24803,0
24804,1
24805,1
24806,0
24807,0
24808,0
24809,1
24810,0
24811,0
24812,0
24813,0
24814,0
24815,1
24816,1
24817,0
24818,1
24819,0
24820,0
24821,0
24822,0
24823,1
24824,0
24825,0
24826,0
24827,1
24828,0
24829,1
24830,0
24831,1
24832,0
24833,1
24834,0
24835,0
24836,0
24837,0
24838,0
24839,0
24840,0
24841,0
24842,0
24843,0
24844,0
24845,0
24846,0
24847,0
24848,0
24849,0
24850,1
24851,1
24852,0
24853,1
24854,0
24855,1
24856,0
24857,1
24858,1
24859,1
24860,1
24861,0
24862,0
24863,0
24864,1
24865,0
24866,0
24867,1
24868,0
24869,0
24870,0
24871,0
24872,1
24873,1
24874,0
24875,1
24876,1
24877,1
24878,1
24879,0
24880,1
24881,1
24882,0
24883,0
24884,0
24885,1
24886,1
24887,0
24888,0
24889,0
24890,1
24891,0
24892,1
24893,1
24894,1
24895,0
24896,0
24897,0
24898,0
24899,1
24900,0
24901,1
24902,0
24903,1
24904,0
24905,1
24906,1
24907,1
24908,1
24909,0
24910,0
24911,1
24912,0
24913,0
24914,0
24915,1
24916,1
24917,0
24918,0
24919,0
24920,0
24921,0
24922,0
24923,0
24924,0
24925,0
24926,0
24927,0
24928,0
24929,0
24930,0
24931,0
24932,0
24933,0
24934,1
24935,1
24936,1
24937,1
24938,1
24939,0
24940,0
24941,0
24942,0
24943,0
24944,0
24945,0
24946,1
24947,1
24948,0
24949,0
24950,1
24951,0
24952,0
24953,0
24954,1
24955,0
24956,1
24957,1
24958,1
24959,0
24960,0
24961,0
24962,0
24963,0
24964,1
24965,1
24966,1
24967,0
24968,1
24969,0
24970,0
24971,1
24972,1
24973,0
24974,0
24975,0
24976,0
24977,1
24978,1
24979,0
24980,0
24981,1
24982,1
24983,0
24984,1
24985,0
24986,0
24987,1
24988,0
24989,0
24990,0
24991,0
24992,1
24993,0
24994,0
24995,0
24996,0
24997,0
24998,0
24999,1
25000,0
25001,1
25002,0
25003,1
25004,0
25005,0
25006,0
25007,0
25008,0
25009,0
25010,1
25011,1
25012,1
25013,1
25014,0
25015,0
25016,0
25017,0
25018,0
25019,0
25020,0
25021,0
25022,0
25023,0
25024,1
25025,0
25026,0
25027,0
25028,0
25029,0
25030,1
25031,0
25032,0
25033,0
25034,1
25035,0
25036,0
25037,1
25038,1
25039,1
25040,0
25041,1
25042,1
25043,1
25044,0
25045,0
25046,1
25047,1
25048,1
25049,0
25050,1
25051,1
25052,0
25053,1
25054,1
25055,1
25056,1
25057,1
25058,1
25059,1
25060,0
25061,0
25062,1
25063,1
25064,1
25065,1
25066,1
25067,1
25068,1
25069,0
25070,0
25071,1
25072,0
25073,1
25074,0
25075,0
25076,0
25077,1
25078,0
25079,1
25080,0
25081,0
25082,1
25083,1
25084,0
25085,1
25086,0
25087,0
25088,0
25089,0
25090,0
25091,1
25092,0
25093,0
25094,0
25095,0
25096,1
25097,0
25098,0
25099,0
25100,1
25101,0
25102,0
25103,0
25104,0
25105,0
25106,0
25107,0
25108,0
25109,0
25110,1
25111,0
25112,0
25113,0
25114,1
25115,0
25116,0
25117,0
25118,0
25119,0
25120,1
25121,0
25122,1
25123,1
25124,1
25125,1
25126,1
25127,0
25128,0
25129,1
25130,1
25131,0
25132,0
25133,0
25134,1
25135,0
25136,0
25137,0
25138,0
25139,1
25140,0
25141,0
25142,0
25143,0
25144,1
25145,0
25146,1
25147,0
25148,0
25149,1
25150,0
25151,0
25152,1
25153,1
25154,0
25155,0
25156,0
25157,1
25158,1
25159,1
25160,1
25161,0
25162,0
25163,0
25164,0
25165,1
25166,1
25167,0
25168,0
25169,0
25170,0
25171,0
25172,1
25173,0
25174,1
25175,1
25176,1
25177,0
25178,1
25179,0
25180,0
25181,0
25182,0
25183,1
25184,0
25185,1
25186,0
25187,0
25188,0
25189,0
25190,0
25191,1
25192,1
25193,1
25194,1
25195,0
25196,0
25197,0
25198,0
25199,0
25200,0
25201,0
25202,0
25203,0
25204,0
25205,1
25206,0
25207,0
25208,1
25209,0
25210,0
25211,1
25212,0
25213,1
25214,1
25215,0
25216,0
25217,1
25218,1
25219,0
25220,0
25221,0
25222,1
25223,1
25224,0
25225,0
25226,0
25227,0
25228,0
25229,0
25230,0
25231,0
25232,0
25233,0
25234,1
25235,0
25236,0
25237,0
25238,0
25239,1
25240,0
25241,0
25242,1
25243,0
25244,1
25245,0
25246,1
25247,1
25248,0
25249,0
25250,0
25251,0
25252,0
25253,1
25254,0
25255,1
25256,1
25257,1
25258,0
25259,1
25260,1
25261,1
25262,0
25263,0
25264,1
25265,0
25266,0
25267,0
25268,1
25269,1
25270,1
25271,0
25272,1
25273,0
25274,1
25275,0
25276,1
25277,1
25278,1
25279,0
25280,0
25281,0
25282,1
25283,0
25284,1
25285,1
25286,1
25287,0
25288,0
25289,0
25290,0
25291,0
25292,0
25293,0
25294,1
25295,0
25296,0
25297,0
25298,1
25299,1
25300,0
25301,1
25302,1
25303,1
25304,1
25305,0
25306,1
25307,1
25308,0
25309,0
25310,1
25311,0
25312,0
25313,0
25314,0
25315,1
25316,0
25317,0
25318,1
25319,0
25320,0
25321,1
25322,1
25323,1
25324,1
25325,0
25326,1
25327,1
25328,1
25329,0
25330,0
25331,1
25332,0
25333,0
25334,1
25335,0
25336,1
25337,0
25338,1
25339,0
25340,0
25341,1
25342,0
25343,1
25344,1
25345,0
25346,0
25347,1
25348,0
25349,0
25350,1
25351,1
25352,1
25353,1
25354,0
25355,0
25356,1
25357,0
25358,1
25359,0
25360,0
25361,0
25362,0
25363,0
25364,1
25365,0
25366,0
25367,1
25368,1
25369,0
25370,0
25371,1
25372,0
25373,1
25374,0
25375,1
25376,1
25377,0
25378,1
25379,1
25380,1
25381,1
25382,0
25383,1
25384,1
25385,1
25386,0
25387,0
25388,0
25389,0
25390,1
25391,1
25392,0
25393,1
25394,1
25395,1
25396,0
25397,0
25398,1
25399,0
25400,1
25401,1
25402,0
25403,1
25404,0
25405,1
25406,1
25407,0
25408,0
25409,0
25410,0
25411,1
25412,1
25413,0
25414,0
25415,0
25416,0
25417,1
25418,0
25419,1
25420,1
25421,0
25422,1
25423,1
25424,0
25425,1
25426,0
25427,0
25428,0
25429,1
25430,0
25431,0
25432,0
25433,1
25434,0
25435,0
25436,0
25437,0
25438,0
25439,1
25440,1
25441,1
25442,1
25443,0
25444,1
25445,0
25446,1
25447,0
25448,0
25449,0
25450,1
25451,1
25452,0
25453,0
25454,1
25455,0
25456,1
25457,1
25458,1
25459,1
25460,0
25461,1
25462,0
25463,1
25464,0
25465,0
25466,1
25467,1
25468,0
25469,1
25470,0
25471,1
25472,1
25473,1
25474,1
25475,0
25476,1
25477,0
25478,1
25479,1
25480,0
25481,0
25482,1
25483,1
25484,0
25485,1
25486,0
25487,0
25488,0
25489,0
25490,1
25491,0
25492,1
25493,0
25494,0
25495,0
25496,0
25497,0
25498,1
25499,0
25500,0
25501,0
25502,1
25503,1
25504,1
25505,0
25506,0
25507,0
25508,0
25509,0
25510,0
25511,0
25512,0
25513,1
25514,0
25515,1
25516,0
25517,0
25518,0
25519,0
25520,0
25521,1
25522,0
25523,0
25524,0
25525,1
25526,0
25527,0
25528,0
25529,1
25530,0
25531,0
25532,1
25533,0
25534,1
25535,1
25536,0
25537,1
25538,1
25539,1
25540,0
25541,0
25542,0
25543,1
25544,0
25545,1
25546,0
25547,0
25548,0
25549,1
25550,0
25551,1
25552,1
25553,1
25554,1
25555,0
25556,0
25557,0
25558,0
25559,1
25560,0
25561,1
25562,0
25563,0
25564,1
25565,1
25566,1
25567,1
25568,0
25569,0
25570,0
25571,0
25572,0
25573,0
25574,0
25575,0
25576,0
25577,0
25578,1
25579,0
25580,0
25581,0
25582,0
25583,1
25584,0
25585,1
25586,1
25587,1
25588,0
25589,0
25590,0
25591,1
25592,0
25593,0
25594,0
25595,0
25596,0
25597,1
25598,1
25599,0
25600,1
25601,1
25602,1
25603,0
25604,0
25605,1
25606,0
25607,1
25608,0
25609,0
25610,1
25611,1
25612,0
25613,0
25614,0
25615,0
25616,0
25617,0
25618,0
25619,1
25620,1
25621,1
25622,0
25623,0
25624,0
25625,0
25626,0
25627,0
25628,1
25629,0
25630,0
25631,1
25632,0
25633,0
25634,1
25635,1
25636,0
25637,0
25638,1
25639,1
25640,0
25641,0
25642,0
25643,1
25644,0
25645,1
25646,0
25647,1
25648,0
25649,1
25650,1
25651,0
25652,1
25653,0
25654,0
25655,1
25656,0
25657,0
25658,0
25659,0
25660,0
25661,0
25662,0
25663,0
25664,1
25665,0
25666,0
25667,0
25668,0
25669,1
25670,1
25671,1
25672,0
25673,0
25674,1
25675,1
25676,0
25677,1
25678,1
25679,1
25680,0
25681,1
25682,0
25683,0
25684,0
25685,1
25686,1
25687,1
25688,0
25689,0
25690,0
25691,0
25692,0
25693,0
25694,1
25695,0
25696,1
25697,1
25698,0
25699,0
25700,0
25701,0
25702,1
25703,0
25704,1
25705,0
25706,0
25707,0
25708,1
25709,0
25710,1
25711,1
25712,0
25713,0
25714,1
25715,1
25716,0
25717,1
25718,0
25719,0
25720,1
25721,0
25722,1
25723,0
25724,0
25725,0
25726,0
25727,1
25728,0
25729,0
25730,0
25731,0
25732,1
25733,1
25734,0
25735,1
25736,0
25737,0
25738,0
25739,0
25740,1
25741,0
25742,1
25743,1
25744,1
25745,0
25746,0
25747,0
25748,1
25749,1
25750,1
25751,1
25752,0
25753,0
25754,0
25755,0
25756,0
25757,0
25758,1
25759,1
25760,1
25761,1
25762,0
25763,0
25764,1
25765,0
25766,1
25767,1
25768,0
25769,1
25770,0
25771,1
25772,1
25773,0
25774,0
25775,0
25776,1
25777,1
25778,0
25779,0
25780,1
25781,1
25782,1
25783,1
25784,1
25785,1
25786,0
25787,1
25788,1
25789,1
25790,1
25791,0
25792,0
25793,0
25794,0
25795,1
25796,1
25797,1
25798,1
25799,0
25800,1
25801,0
25802,0
25803,1
25804,0
25805,0
25806,0
25807,1
25808,0
25809,1
25810,1
25811,0
25812,0
25813,1
25814,1
25815,1
25816,0
25817,0
25818,0
25819,0
25820,0
25821,0
25822,1
25823,1
25824,1
25825,0
25826,0
25827,1
25828,0
25829,0
25830,0
25831,0
25832,1
25833,0
25834,1
25835,1
25836,1
25837,1
25838,1
25839,0
25840,1
25841,0
25842,0
25843,1
25844,0
25845,1
25846,0
25847,1
25848,1
25849,1
