id,target
237,256126.38
238,138424.17
239,201019.58
240,169878.84
241,93812.695
242,262811.62
243,92622.875
244,127218.81
245,159921.53
246,265962.3
247,144893.12
248,122682.055
249,202837.47
250,92499.46
251,322732.38
252,189941.05
253,98517.46
254,147983.02
255,2005392.0
256,172422.14
257,126876.164
258,126437.45
259,457413.03
260,202390.34
261,141499.12
262,179976.62
263,147306.58
264,183151.84
265,151285.31
266,134178.08
267,262101.27
268,148689.2
269,122805.91
270,55475.758
271,337742.34
272,144939.0
273,201592.83
274,73841.24
275,146440.39
276,184278.06
277,149383.1
278,93507.4
279,199162.12
280,126492.445
281,623514.06
282,303902.62
283,154343.05
284,42226.84
285,138022.12
286,152577.77
287,289532.12
288,156132.62
289,157429.55
290,175699.84
291,122151.09
292,266085.62
293,256642.3
294,182903.3
295,181915.55
296,71988.3
297,132148.97
298,158813.86
299,109427.58
300,132784.67
301,40662.445
302,316391.16
303,173881.23
304,192874.42
305,143440.16
306,191448.67
307,145768.78
308,127424.984
309,178744.38
310,290533.97
311,121057.95
312,176640.03
313,132515.72
314,138265.84
315,164445.05
316,106613.1
317,133704.94
318,81867.38
319,134584.08
320,189700.28
321,128871.484
322,198648.83
323,213374.58
324,161344.38
325,149949.19
326,190674.64
327,113023.81
328,87998.47
329,232836.3
330,183461.27
331,230606.55
332,221878.73
333,199544.27
334,158694.25
335,149266.89
336,178494.64
337,211772.23
338,145473.81
339,246390.89
340,432511.88
341,56084.86
342,156637.02
343,160367.8
344,122701.484
345,93157.055
346,150499.61
347,145555.97
348,153523.6
349,191380.03
350,207267.78
351,124416.2
352,272669.62
353,146856.33
354,1453552.5
355,88571.0
356,178828.27
357,90709.48
358,198627.61
359,208716.98
360,7596.913
361,111626.52
362,219502.16
363,171816.44
364,89834.12
365,146074.95
366,127691.16
367,180553.92
368,135576.27
369,197991.39
370,186883.95
371,306291.44
372,232392.61
373,114318.82
374,167085.69
375,282116.62
376,451098.62
377,157478.5
378,262795.56
379,418671.1
380,535945.5
381,449479.7
382,324044.34
383,144356.6
384,160100.98
385,143490.22
386,121104.6
387,139664.81
388,121336.05
389,149819.67
390,174916.08
391,100628.94
392,148689.2
393,129523.52
394,146764.2
395,109529.266
396,227713.48
397,220238.14
398,362221.0
399,106341.57
400,274783.56
401,154071.27
402,155923.7
403,167901.92
404,149344.92
405,281724.62
406,248272.69
407,640263.44
408,191521.34
409,150022.98
410,220723.86
411,34627.973
412,99942.24
413,363459.12
414,191971.56
415,104055.82
416,191833.94
417,274904.12
418,133961.98
419,63209.152
420,261227.36
421,127303.766
422,365335.7
423,164627.7
424,280711.4
425,282460.66
426,362556.94
427,263996.78
428,221061.34
429,464781.12
430,192000.86
431,124473.164
432,282560.34
433,214398.55
434,350491.84
435,205504.23
436,239209.1
437,218227.67
438,393264.53
439,197999.33
440,178142.62
441,293183.75
442,101367.71
443,437914.12
444,241375.11
445,207191.89
446,138399.88
447,394501.12
448,158955.08
449,172116.56
450,184489.42
451,219106.86
452,211143.45
453,295362.06
454,306849.28
455,239968.14
456,199764.38
457,278562.47
458,140617.19
459,193555.84
460,118508.09
461,272852.22
462,231406.69
463,167356.8
464,117719.37
465,141254.28
466,137909.22
467,229839.84
468,151860.92
469,141019.0
470,121774.01
471,110688.766
472,118352.68
473,156935.17
474,377434.88
475,72437.875
476,203676.03
477,406872.6
478,131866.47
479,161844.92
480,175666.67
481,144229.16
482,175872.86
483,248858.67
484,213610.34
485,185558.73
486,268198.12
487,189238.06
488,220295.7
489,167944.2
490,168429.89
491,165072.61
492,271784.84
493,198150.44
494,159480.16
495,293830.34
496,134531.45
497,233955.89
498,406982.03
499,168886.05
500,174851.03
501,169226.23
502,310242.56
503,178520.52
504,186026.16
505,152624.62
506,106534.43
507,220492.86
508,40034.992
509,108258.16
510,197599.4
511,208981.1
512,132395.72
513,214045.94
514,201560.55
515,157074.12
516,508883.56
517,165532.94
518,138437.11
519,267740.7
520,249850.31
521,262393.88
522,153779.73
523,208641.75
524,148446.92
525,178013.89
526,144781.78
527,235158.9
528,131554.7
529,161139.23
530,157981.81
531,226285.98
532,323085.28
533,343262.6
534,195542.94
535,165269.2
536,175186.19
537,339681.1
538,227551.97
539,266395.88
540,224079.22
541,206217.28
542,173264.45
543,63612.637
544,41148.05
545,118160.95
546,203251.47
547,243635.55
548,369401.84
549,150556.75
550,190252.5
551,373910.25
552,222067.56
553,116500.664
554,151594.97
555,136158.05
556,320813.84
557,149232.45
558,212937.11
559,105319.37
560,154661.9
561,96707.07
562,187704.52
563,274053.4
564,249547.89
565,278054.47
566,354198.16
567,174629.39
568,185344.38
569,206523.92
570,335488.12
571,130996.836
572,163460.31
573,92182.79
574,155207.12
575,197004.81
576,280003.4
577,131147.34
578,164691.45
579,85023.98
580,150415.53
581,140020.1
582,115602.64
583,208765.55
584,86369.85
585,242734.31
586,268123.97
587,146035.94
588,238687.7
589,183223.48
590,140986.19
591,144607.36
592,103614.96
593,251545.9
594,203668.66
595,100824.91
596,154960.14
597,123450.1
598,69255.266
599,132785.94
600,249103.25
601,197854.73
602,366963.62
603,50174.22
604,298104.78
605,88007.37
606,218098.25
607,126695.27
608,155585.62
609,267264.12
610,185093.55
611,267827.53
612,92040.48
613,233035.33
614,54557.258
615,416313.25
616,361225.44
617,137255.02
618,175921.5
619,348542.56
620,262819.12
621,147993.17
622,153481.44
623,322227.38
624,114587.55
625,148768.08
626,111695.31
627,167636.66
628,150678.27
629,264695.1
630,98841.945
631,495892.6
632,274053.4
633,193693.22
634,119525.54
635,187961.39
636,165611.89
637,224112.98
638,150152.39
639,256228.98
640,63905.355
641,261552.42
642,106700.58
643,136763.47
644,260770.36
645,277206.66
646,123286.555
647,568678.3
648,160863.16
649,99647.2
650,147427.73
651,134868.28
652,262614.2
653,86480.625
654,176829.81
655,192343.2
656,191533.4
657,150826.34
658,472282.3
659,247140.66
660,99790.805
661,147601.05
662,210667.56
663,228371.14
664,226199.69
665,445428.38
666,137544.08
667,218382.98
668,168367.89
669,146095.0
670,253372.83
671,121605.96
672,75400.125
673,268226.78
674,202116.45
675,171265.45
676,304516.53
677,234480.36
678,88416.89
679,306336.44
680,20882.295
681,130718.79
682,135162.62
683,209140.98
684,138762.53
685,151355.75
686,247391.56
687,153670.38
688,171049.98
689,180925.2
690,211559.47
691,218535.06
692,205323.61
693,134225.69
694,308508.3
695,137145.11
696,196443.86
697,180406.23
698,127403.6
699,180514.33
700,340299.1
701,207545.89
702,155699.92
703,135306.05
704,456638.97
705,248081.45
706,137075.28
707,147261.36
708,509571.25
709,172846.58
710,205284.84
711,170960.28
712,119041.61
713,68016.97
714,188402.16
715,289484.66
716,192920.42
717,164271.38
718,198477.64
719,162076.61
720,127410.65
721,137029.02
722,210295.0
723,171821.36
724,69569.57
725,136616.67
726,81415.33
727,84141.83
728,166950.3
729,171292.23
730,204167.67
731,183622.31
732,124306.375
733,124129.87
734,130652.984
735,269645.62
736,132894.39
737,280369.47
738,135844.44
739,73641.375
740,94000.586
741,154474.98
742,106979.76
743,293939.62
744,127072.33
745,126953.87
746,214174.98
747,128472.18
748,139645.36
749,153251.8
750,186008.4
751,50464.746
752,176298.72
753,173635.98
754,268645.6
755,115948.234
756,107067.54
757,299881.78
758,170040.61
759,226188.47
760,178618.28
761,179285.56
762,201585.53
763,236365.86
764,201797.89
765,255640.27
766,232002.88
767,165229.17
768,230254.94
769,269558.72
770,219961.08
771,160737.42
772,215108.81
773,97549.44
774,127162.28
775,136664.89
776,107803.81
777,219141.14
778,281640.8
779,135323.08
780,146349.92
781,135075.27
782,245376.94
783,178941.88
784,188608.55
785,77622.87
786,152526.84
787,227382.33
788,165516.84
789,208940.03
790,95786.62
791,121976.484
792,117876.875
793,127713.08
794,139274.03
795,281000.12
796,3167.6711
797,129070.49
798,114264.76
799,351308.38
800,127582.336
801,123324.66
802,143320.36
803,124592.17
804,212066.5
805,93812.695
806,126776.26
807,214321.69
808,338142.62
809,202559.89
810,252476.97
811,113784.33
812,136253.66
813,288528.25
814,217914.47
815,346853.44
816,257883.73
817,203637.19
818,213869.23
819,172718.05
820,215774.52
821,132698.08
822,104409.305
823,131904.7
824,179075.72
825,332029.53
826,847980.25
827,222983.48
828,135917.0
829,214012.05
830,103828.23
831,142995.16
832,154506.81
833,229124.2
834,415263.22
835,241403.66
836,157980.02
837,146719.69
838,172003.33
839,87990.08
840,161474.9
841,264708.72
842,411987.62
843,187463.72
844,126848.58
845,171461.23
846,149082.52
847,436292.56
848,73639.695
849,177752.3
850,104748.2
851,217673.53
852,189250.7
853,117371.19
854,169181.05
855,171063.69
856,95684.91
857,269264.78
858,392132.75
859,128082.91
860,158048.42
861,166446.33
862,158904.45
863,78588.82
864,232622.78
865,289497.34
866,362685.6
867,98895.5
868,210403.33
869,178631.9
870,126412.85
871,281355.7
872,234049.17
873,229429.0
874,507622.38
875,30950.584
876,78831.58
877,112081.805
878,175824.89
879,177059.31
880,138387.73
881,202494.98
882,140000.06
883,159805.97
884,112253.6
885,137972.38
886,181388.9
887,199122.62
888,167309.23
889,155819.95
890,88281.74
891,214054.5
892,206302.27
893,185575.72
894,119162.24
895,142730.56
896,153712.0
897,120404.42
898,275600.28
899,123934.22
900,325890.78
901,593579.5
902,124926.51
903,241484.7
904,128912.29
905,152053.95
906,187364.7
907,3339493.0
908,127140.45
909,181461.58
910,139685.05
911,271701.4
912,169732.12
913,152780.75
914,290818.38
915,121439.305
916,171816.44
917,201015.36
918,358562.72
919,131356.12
920,179575.78
921,146089.16
922,162019.11
923,447584.72
924,190103.78
925,239072.25
926,207524.12
927,160337.52
928,189874.75
929,248964.08
930,156236.89
931,258408.61
932,193376.5
933,120712.78
934,138395.92
935,300811.53
936,210995.7
937,132372.98
938,85908.336
939,234836.62
940,254120.58
941,318446.56
942,129934.27
943,151028.14
944,251545.9
945,257239.7
946,99737.91
947,201039.14
948,280934.22
949,69506.836
950,124461.77
951,295738.06
952,146216.0
953,199491.38
954,148446.92
955,160453.16
956,133352.19
957,351145.6
958,551807.75
959,207844.19
960,200960.55
961,227740.84
962,208292.64
963,278623.56
964,150520.56
965,179197.36
966,259265.67
967,176148.81
968,68052.14
969,160285.84
970,46174.55
971,77149.2
972,123866.87
973,151223.0
974,241610.03
975,177579.14
976,217703.84
977,165768.02
978,121160.516
979,143842.08
980,171327.86
981,131417.53
982,197854.36
983,150362.45
984,126269.234
985,209623.02
986,97860.1
987,154489.72
988,301810.38
989,166616.9
990,166878.02
991,117593.02
992,300098.62
993,424560.75
994,309043.66
995,137086.78
996,199635.25
997,153775.05
998,173381.81
999,231384.62
1000,155481.2
1001,104691.68
1002,127423.77
1003,140054.55
1004,156247.92
1005,211103.19
1006,223287.36
1007,275060.97
1008,201861.78
1009,202928.8
1010,142820.17
1011,324124.7
1012,432873.38
1013,141216.84
1014,164144.22
1015,194715.2
1016,275307.66
1017,206928.47
1018,145473.81
1019,222649.02
1020,158208.28
1021,245202.89
1022,208193.73
1023,163620.95
1024,134778.02
1025,180611.44
1026,126394.29
1027,171564.94
1028,129089.445
1029,86421.59
1030,131497.77
1031,381469.75
1032,107452.16
1033,271050.75
1034,149252.94
1035,99719.08
1036,73367.71
1037,110454.25
1038,63483.184
1039,151321.11
1040,142726.77
1041,178664.27
1042,217205.7
1043,158342.61
1044,178076.38
1045,185712.4
1046,202761.66
1047,122969.74
1048,286236.47
1049,94020.85
1050,415642.0
1051,171470.06
1052,81758.77
1053,191537.78
1054,147038.22
1055,210920.06
1056,2171.8284
1057,316193.88
1058,149278.56
1059,205667.75
1060,241420.23
1061,189966.4
1062,158896.58
1063,298354.47
1064,123404.19
1065,143618.38
1066,87711.586
1067,215295.17
1068,125213.96
1069,183291.64
1070,135477.78
1071,128391.586
1072,260534.72
1073,188227.95
1074,228597.31
1075,363624.84
1076,288676.3
1077,249526.47
1078,164190.88
1079,122143.64
1080,152724.22
1081,262328.8
1082,131539.16
1083,144671.92
1084,96383.336
1085,143963.11
1086,223768.28
1087,191992.06
1088,265456.53
1089,488012.7
1090,157128.66
1091,148446.92
1092,325578.28
1093,341034.0
1094,380184.8
1095,171056.19
1096,166169.4
1097,115202.695
1098,141993.08
1099,316189.66
1100,229117.64
1101,163470.6
1102,501946.72
1103,130881.45
1104,228490.08
1105,612765.3
1106,272441.4
1107,123697.82
1108,123629.89
1109,356557.66
1110,169698.78
1111,126046.17
1112,139412.5
1113,75452.2
1114,168420.89
1115,284030.1
1116,199914.17
1117,161796.77
1118,205837.28
1119,203582.81
1120,188150.06
1121,112684.14
1122,92059.086
1123,121522.26
1124,279573.8
1125,535039.56
1126,147342.27
1127,140401.45
1128,259407.62
1129,40388.656
1130,115692.86
1131,721142.94
1132,81806.97
1133,212100.88
1134,137854.0
1135,269774.75
1136,149728.83
1137,147417.33
1138,108131.45
1139,129012.41
1140,135098.72
1141,136109.5
1142,278198.75
1143,226373.19
1144,161549.14
1145,215721.84
1146,157838.75
1147,799103.94
1148,186486.2
1149,179611.06
1150,216033.12
1151,230506.72
1152,165057.5
1153,60928.066
1154,145496.56
1155,425450.0
1156,297808.7
1157,190935.2
1158,272768.44
1159,375184.03
1160,86205.43
1161,184342.75
1162,182018.28
1163,160005.73
1164,46862.633
1165,134641.84
1166,196892.12
1167,190755.75
1168,328029.22
1169,151562.88
1170,313848.16
1171,70148.8
1172,221069.78
1173,147292.25
1174,63043.594
1175,176246.95
1176,177246.17
1177,128595.734
1178,251856.52
1179,195928.97
1180,129524.516
1181,65249.75
1182,144134.56
1183,130807.086
1184,83418.266
1185,213330.62
1186,174777.67
1187,95355.69
1188,279554.6
1189,192232.44
1190,362725.72
1191,180915.53
1192,577459.6
1193,187714.55
1194,161539.6
1195,215995.64
1196,207521.34
1197,108062.79
1198,118309.57
1199,211379.17
1200,187221.1
1201,146319.22
1202,165062.86
1203,266155.66
1204,102331.84
1205,178834.75
1206,231431.4
1207,108566.055
1208,217558.97
1209,169234.95
1210,206654.73
1211,87604.58
1212,230470.67
1213,225080.7
1214,157058.25
1215,316234.28
1216,241541.83
1217,173848.39
1218,169890.19
1219,123842.766
1220,322761.28
1221,258332.23
1222,151253.0
1223,222649.02
1224,197207.45
1225,201995.44
1226,120243.31
1227,159213.61
1228,155342.78
1229,268772.2
1230,74668.51
1231,207652.8
1232,203356.95
1233,174227.48
1234,131147.6
1235,251196.86
1236,201080.17
1237,199898.55
1238,133228.38
1239,117561.41
1240,231379.77
1241,102937.13
1242,292923.25
1243,127908.1
1244,295817.06
1245,265456.53
1246,130199.48
1247,177055.25
1248,167531.81
1249,176549.08
1250,275382.22
1251,236750.72
1252,88042.96
1253,133393.66
1254,371838.53
1255,134782.9
1256,131530.38
1257,124883.625
1258,144890.9
1259,189389.0
1260,305953.97
1261,212327.55
1262,138916.92
1263,54608.168
1264,209238.73
1265,50034.688
1266,210653.5
1267,210914.83
1268,92943.72
1269,235558.44
1270,387061.2
1271,214797.22
1272,174307.92
1273,211379.17
1274,275730.16
1275,68624.36
1276,149314.73
1277,242460.38
1278,228292.31
1279,141348.88
1280,144094.98
1281,134481.44
1282,170149.62
1283,150390.0
1284,168259.7
1285,178515.75
1286,182787.86
1287,112547.52
1288,59109.48
1289,153386.61
1290,226255.34
1291,132011.92
1292,186912.83
1293,45837.85
1294,214864.42
1295,162052.19
1296,137063.52
1297,331279.28
1298,273868.94
1299,198032.19
1300,176878.72
1301,177157.28
1302,162910.02
1303,306976.3
1304,119796.69
1305,316374.84
1306,122540.805
1307,86421.59
1308,103157.27
1309,175214.6
1310,13436.236
1311,136833.9
1312,162139.69
1313,138969.92
1314,147434.48
1315,134051.45
1316,312762.34
1317,149037.31
1318,212277.34
1319,194595.66
1320,201101.27
1321,164889.16
1322,180870.69
1323,196394.78
1324,170129.17
1325,126844.22
1326,169684.55
1327,125825.66
1328,84956.38
1329,302823.5
1330,309254.75
1331,134480.14
1332,167020.05
1333,131608.17
1334,179589.83
1335,143284.83
1336,128089.5
1337,232120.17
1338,263331.94
1339,152151.73
1340,225009.88
1341,212219.45
1342,188395.33
1343,122246.66
1344,337326.44
1345,225436.03
1346,378496.06
1347,120089.516
1348,67900.57
1349,68143.71
1350,131066.82
