id,target
306,6.516428
307,2.1134088
308,5.906309
309,5.321817
310,2.0339167
311,12.612826
312,2.4402137
313,3.3600917
314,21.584597
315,3.3117962
316,2.0014849
317,41.11086
318,2.9041908
319,6.8693457
320,6.114937
321,15.57375
322,2.7505224
323,6.6843734
324,3.056046
325,1.5187137
326,4.8643155
327,4.1561465
328,76.84025
329,2.7953146
330,7.5906982
331,9.09819
332,3.0199752
333,8.219
334,11.091226
335,47.571346
336,7.493396
337,3.4444408
338,3.3779025
339,3.3179064
340,48.18761
341,2.5694246
342,4.2459
343,3.3919892
344,2.990144
345,18.555332
346,15.367237
347,3.6646109
348,9.905146
349,6.710362
350,5.5913916
351,1.391397
352,9.90095
353,2.05611
354,8.202409
355,73.51776
356,2.6689987
357,8.4253845
358,9.202634
359,7.5004377
360,104.540054
361,21.18818
362,6.743757
363,7.400858
364,3.2909126
365,35.98651
366,18.4083
367,2.7569478
368,13.498457
369,2.454243
370,31.817497
371,6.0888457
372,10.440657
373,7.900977
374,2.3730357
375,7.2254467
376,8.043754
377,3.1612453
378,6.6267166
379,53.955414
380,4.680588
381,52.175007
382,6.3865075
383,13.830913
384,2.4812086
385,3.6862812
386,25.238615
387,23.78902
388,33.122494
389,2.7532198
390,2.1151118
391,156.69244
392,6.0911694
393,21.818783
394,4.0435452
395,14.775877
396,10.269029
397,10.901736
398,2.157548
399,47.223946
400,2.0382655
401,9.465953
402,27.22004
403,2.579605
404,12.335098
405,7.5197086
406,5.6550474
407,137.18095
408,7.7161665
409,14.832747
410,6.2821383
411,185.56973
412,10.780152
413,6.2046046
414,2.0107098
415,49.365383
416,2.6635535
417,9.931943
418,25.213022
419,214.28146
420,6.6633205
421,15.628904
422,1.4737232
423,3.3990555
424,4.530876
425,4.3722425
426,57.238358
427,6.273404
428,9.378125
429,7.181161
430,2.7173753
431,31.971039
432,11.876276
433,8.788365
434,6.1155024
435,5.168334
436,2.6508534
437,6.330583
438,35.14146
439,7.119486
440,4.88165
441,2.9352746
442,23.09594
443,5.5097513
444,5.048032
445,8.599608
446,21.290377
447,9.738775
448,4.59715
449,4.5424733
450,8.583467
451,3.8456135
452,6.28067
453,6.734138
454,2.2324028
455,6.2985287
456,8.197701
457,1.1502953
458,51.942875
459,6.813497
460,4.1716223
461,6.886434
462,7.433468
463,3.887527
464,8.398811
465,3.9018278
466,17.241642
467,3.9340682
468,3.1801453
469,0.86040306
470,27.095453
471,12.632132
472,2.4033525
473,2.3420227
474,7.3098087
475,1.83602
476,8.953104
477,65.84907
478,2.37933
479,29.232439
480,3.9035664
481,17.30632
482,6.365535
483,3.3353305
484,4.6704698
485,1.6231527
486,2.3620892
487,4.4687514
488,9.184727
489,2.7011318
490,2.3579419
491,11.305526
492,4.0095873
493,5.2863617
494,5.024959
495,12.377527
496,25.365524
497,6.2179213
498,6.396235
499,3.5274282
500,2.4270086
501,13.531454
502,12.540552
503,2.8064291
504,2.791621
505,3.47817
506,5.240156
507,9.280389
508,28.9335
509,1.5071368
510,2.1435373
511,6.5936494
512,14.468033
513,2.461369
514,9.730573
515,10.882468
516,3.4549851
517,8.136124
518,2.8410113
519,9.524035
520,9.1901
521,10.216598
522,55.273533
523,6.3475285
524,5.87763
525,2.5072253
526,9.431554
527,4.5260105
528,17.43734
529,3.0595946
530,24.762205
531,9.592084
532,5.793841
533,1.9004943
534,4.4309325
535,14.706964
536,3.7272782
537,4.519036
538,6.1836996
539,6.3093257
540,4.2202353
541,8.81902
542,3.9448137
543,3.7143106
544,2.8821306
545,25.155893
546,5.4291377
547,6.9183483
548,41.643337
549,4.4704328
550,7.214221
551,7.8518553
552,5.642368
553,14.637155
554,18.407135
555,3.5236502
556,11.939013
557,14.467778
558,6.5326977
559,44.65292
560,2.6080706
561,28.028429
562,1.9037962
563,10.34217
564,3.2559028
565,4.305507
566,2.0722752
567,4.642147
568,7.051814
569,6.244614
570,8.339117
571,2.3296466
572,11.953751
573,26.433004
574,4.7635036
575,6.5700974
576,12.6161375
577,14.800506
578,2.910583
579,3.069962
580,2.2812788
581,3.5338893
582,18.738846
583,5.274182
584,2.9517395
585,5.690477
586,9.87621
587,10.380824
588,0.9639604
589,9.326587
590,39.398308
591,22.145351
592,6.7802744
593,6.27736
594,5.71151
595,20.122866
596,11.389337
597,14.763015
598,20.693403
599,28.95096
600,9.41973
601,6.760441
602,33.935093
603,27.192387
604,8.4599695
605,3.9763737
606,9.320293
607,10.285491
608,2.4187725
609,6.5311337
610,1.3462384
611,56.195103
612,25.656744
613,3.8713555
614,29.565876
615,57.050213
616,6.358905
617,1.5387218
618,8.433734
619,37.355923
620,8.727286
621,7.7482615
622,11.601773
623,6.4833035
624,1.4802678
625,34.690197
626,2.8858337
627,3.8799086
628,8.209937
629,4.2306647
630,17.260485
631,6.014041
632,10.34217
633,11.213848
634,23.159441
635,14.014145
636,3.2882652
637,8.575036
638,2.6943817
639,2.5485365
640,7.4607897
641,9.471972
642,13.642507
643,21.04472
644,10.003906
645,4.859354
646,26.090784
647,33.941048
648,11.856644
649,16.573656
650,3.8650293
651,1.4455981
652,3.8456492
653,1.3711426
654,10.8824005
655,8.012987
656,4.0072217
657,2.9220793
658,52.62477
659,9.40514
660,11.007057
661,5.117142
662,8.703694
663,6.6009145
664,9.821305
665,30.036064
666,7.1728363
667,7.8365574
668,5.352791
669,10.280413
670,10.003337
671,52.78726
672,3.43112
673,7.2540874
674,7.1573677
675,7.316141
676,3.2740717
677,5.6164756
678,3.6476316
679,11.950937
680,41.831135
681,18.954586
682,2.4140747
683,3.7287774
684,3.6813483
685,2.1859403
686,9.352727
687,9.685574
688,6.429711
689,11.367159
690,1.9977994
691,18.037277
692,2.6194756
693,11.286455
694,6.1150727
695,15.248991
696,10.635161
697,5.9690804
698,12.827767
699,7.176071
700,7.781955
701,8.947534
702,2.9800808
703,18.518679
704,9.126551
705,4.897087
706,85.68263
707,27.894962
708,5.438102
709,7.0597486
710,6.2579975
711,2.506503
712,21.692518
713,6.1500106
714,6.112768
715,12.699393
716,1.3333871
717,4.1479473
718,5.3185945
719,7.9364624
720,31.71891
721,8.582141
722,5.3830423
723,4.457815
724,3.0855632
725,7.5380764
726,1.909867
727,20.08916
728,1.9419787
729,6.8161373
730,6.3785787
731,2.2840745
732,18.083683
733,24.172308
734,3.3318005
735,20.517756
736,25.806051
737,9.956844
738,3.0344276
739,16.983559
740,9.95529
741,4.0249634
742,51.448387
743,21.688158
744,5.4274044
745,2.1738973
746,6.5135236
747,4.4591265
748,13.557045
749,8.184433
750,1.6837769
751,8.748545
752,9.936573
753,3.8567266
754,9.825315
755,19.545235
756,15.176071
757,6.0590606
758,4.9401045
759,5.8280873
760,1.9430938
761,5.955298
762,5.710448
763,5.7063365
764,22.42017
765,11.629162
766,12.1722975
767,4.0460787
768,9.143865
769,9.626994
770,3.4538093
771,4.8880873
772,7.502902
773,18.15531
774,1.4044619
775,50.965332
776,25.453222
777,5.658137
778,7.007742
779,27.526056
780,13.759658
781,21.815329
782,6.5956974
783,7.6980495
784,4.30567
785,11.893412
786,3.4943686
787,8.403314
788,3.334784
789,7.956895
790,24.059767
791,5.739083
792,3.7418437
793,15.699629
794,18.155558
795,6.849017
796,3.435351
797,13.447353
798,48.177483
799,8.332644
800,39.900948
801,28.011671
802,18.197222
803,16.195543
804,4.674594
805,26.950779
806,4.4462347
807,5.0501723
808,1.9000592
809,9.374924
810,6.365819
811,18.546564
812,20.277843
813,6.756096
814,7.5508766
815,7.401495
816,6.1183925
817,1.4089675
818,2.853517
819,5.8395853
820,5.880449
821,22.438011
822,63.295113
823,13.727158
824,3.8185344
825,7.211856
826,325.19446
827,8.888722
828,8.131611
829,6.9221854
830,2.9338405
831,15.790499
832,4.778701
833,7.603347
834,3.6075397
835,10.416765
836,9.639449
837,9.055498
838,5.7267942
839,14.298829
840,6.1273384
841,4.3152113
842,37.392757
843,7.5057573
844,23.824594
845,2.9132009
846,37.15332
847,44.669044
848,20.801485
849,4.9466133
850,55.576355
851,8.120356
852,3.1620426
853,19.51792
854,20.34194
855,14.497005
856,2.0569956
857,3.038146
858,86.74855
859,31.695103
860,4.406917
861,2.1541862
862,3.3455396
863,4.3753023
864,10.315092
865,5.5492353
866,4.2566166
867,4.3054037
868,1.5169306
869,12.345333
870,4.9734116
871,10.4883175
872,5.1475363
873,6.1019955
874,6.1026797
875,19.030823
876,6.634263
877,16.818052
878,2.7479815
879,21.9099
880,8.340772
881,3.9633288
882,4.6400785
883,13.246188
884,14.312579
885,9.385449
886,3.4210687
887,8.320951
888,10.01594
889,12.029139
890,14.580499
891,6.690616
892,9.344844
893,1.7321043
894,7.4054832
895,3.3356867
896,5.383648
897,28.55182
898,4.194196
899,50.997936
900,45.621685
901,110.1965
902,18.228127
903,6.5716243
904,22.964636
905,23.65062
906,2.701125
907,89.04714
908,2.9959457
909,2.6631205
910,10.426258
911,4.6314716
912,4.1849246
913,13.3418665
914,3.9796824
915,28.800255
916,7.400858
917,5.6783223
918,7.56168
919,16.450575
920,1.5114462
921,2.2885613
922,16.97133
923,34.101135
924,4.288427
925,9.995197
926,8.6833935
927,1.818582
928,2.7885828
929,7.0646343
930,2.7613308
931,8.547262
932,7.0577545
933,19.266062
934,10.387919
935,5.839953
936,8.947154
937,2.578201
938,28.93472
939,4.142789
940,6.3318353
941,8.197105
942,2.0648053
943,48.234955
944,6.27736
945,8.477504
946,5.7214537
947,5.175789
948,7.0770845
949,9.46119
950,24.680283
951,6.960336
952,3.4265485
953,2.1652353
954,5.87763
955,4.593444
956,13.348238
957,13.392426
958,2.784841
959,4.2424507
960,3.1171203
961,6.5323873
962,6.4295764
963,16.387226
964,17.424807
965,5.962204
966,6.320291
967,3.0672803
968,21.16895
969,5.165696
970,107.71562
971,2.2278414
972,13.486885
973,5.060468
974,6.7316585
975,2.0845869
976,10.235532
977,6.5783443
978,29.64572
979,17.558157
980,2.8389266
981,14.308717
982,2.7452378
983,3.0013537
984,20.684303
985,6.212608
986,68.51949
987,2.2445462
988,8.712626
989,7.645527
990,16.053276
991,26.704596
992,1.842639
993,29.817883
994,12.670088
995,2.246159
996,2.7228687
997,41.09744
998,2.1785705
999,14.757521
1000,7.6718273
1001,2.1510222
1002,3.9076915
1003,4.3678966
1004,4.5585566
1005,3.7209187
1006,5.749385
1007,7.6307373
1008,8.637741
1009,7.111762
1010,2.357614
1011,8.309452
1012,36.408195
1013,4.096899
1014,1.5151281
1015,8.615155
1016,8.607982
1017,8.305848
1018,3.3779025
1019,8.96745
1020,2.5858748
1021,7.797288
1022,8.230689
1023,3.6746697
1024,5.2119074
1025,17.043974
1026,3.566751
1027,7.0400076
1028,8.250424
1029,11.946637
1030,15.324991
1031,7.0395966
1032,12.385544
1033,5.968174
1034,5.9285116
1035,24.814892
1036,468.48267
1037,30.294321
1038,2.8300843
1039,2.119167
1040,21.180347
1041,8.289675
1042,8.759456
1043,6.417221
1044,3.1437974
1045,2.7264335
1046,8.497986
1047,32.15168
1048,7.2396
1049,18.419298
1050,2.6750302
1051,3.8746457
1052,1.8099918
1053,2.440614
1054,2.5574477
1055,10.229203
1056,106.33567
1057,8.246991
1058,20.28726
1059,2.4979618
1060,7.411791
1061,3.441391
1062,4.19835
1063,6.5680904
1064,22.17292
1065,3.6412778
1066,2.4411607
1067,2.6966567
1068,22.724277
1069,4.152324
1070,17.48063
1071,34.65952
1072,5.702256
1073,6.274562
1074,6.9402494
1075,12.135364
1076,10.833459
1077,6.610859
1078,11.879715
1079,24.087744
1080,1.9272444
1081,13.110329
1082,11.814547
1083,2.4681742
1084,34.13853
1085,2.6461463
1086,3.1165223
1087,2.741512
1088,9.748768
1089,45.648262
1090,15.058674
1091,5.87763
1092,7.0039644
1093,56.065075
1094,34.09967
1095,7.4637012
1096,1.7029724
1097,2.4154074
1098,3.7049985
1099,7.314687
1100,8.78946
1101,22.233335
1102,2.4777012
1103,30.404633
1104,1.8743682
1105,44.606205
1106,7.115883
1107,2.7996216
1108,5.7978754
1109,6.3201737
1110,8.053988
1111,7.3686285
1112,4.3185186
1113,2.1197026
1114,14.687132
1115,9.968243
1116,9.271354
1117,15.2603035
1118,4.6030827
1119,5.377596
1120,3.4122987
1121,45.582664
1122,18.203054
1123,9.933632
1124,10.655749
1125,35.97629
1126,15.175682
1127,2.809922
1128,10.184145
1129,2.3813787
1130,32.9261
1131,16.076963
1132,11.768733
1133,5.406626
1134,2.7520437
1135,1.8341281
1136,32.33025
1137,3.9541073
1138,2.9980984
1139,25.79117
1140,6.3777766
1141,20.843618
1142,8.259147
1143,7.019643
1144,3.597094
1145,8.586608
1146,1.9041927
1147,55.474174
1148,10.504133
1149,7.0505247
1150,5.375367
1151,2.2046392
1152,27.1037
1153,95.24173
1154,3.9639702
1155,5.76804
1156,7.4542446
1157,3.1863985
1158,9.27945
1159,8.280735
1160,19.315329
1161,2.3718076
1162,5.7726483
1163,4.347258
1164,11.081725
1165,17.39939
1166,2.941762
1167,4.3700933
1168,6.213532
1169,5.3032703
1170,3.2053328
1171,13.80046
1172,3.3550391
1173,13.831867
1174,22.292648
1175,3.9721136
1176,5.383386
1177,5.9491096
1178,5.723857
1179,6.4155517
1180,26.620638
1181,247.29591
1182,10.9440775
1183,20.142582
1184,25.62755
1185,5.8995647
1186,5.783843
1187,4.4973183
1188,5.981162
1189,6.8625045
1190,3.8061624
1191,3.8092995
1192,50.97486
1193,2.7282567
1194,3.9799638
1195,3.192811
1196,8.742684
1197,7.368619
1198,36.768887
1199,8.55718
1200,2.5011387
1201,3.0860157
1202,1.7245152
1203,1.723366
1204,7.7075586
1205,17.212187
1206,3.7142391
1207,15.018019
1208,8.355265
1209,7.0915346
1210,6.106146
1211,37.89837
1212,18.46563
1213,5.79342
1214,4.215895
1215,59.363678
1216,5.4230394
1217,15.998472
1218,1.9821103
1219,24.28949
1220,6.546514
1221,14.516764
1222,9.742866
1223,8.96745
1224,6.0230737
1225,2.807591
1226,3.739656
1227,10.772554
1228,5.0698195
1229,10.23333
1230,75.83308
1231,6.489565
1232,1.5433209
1233,2.5643456
1234,12.527829
1235,2.458335
1236,3.5990443
1237,1.621109
1238,13.684711
1239,21.203146
1240,5.3696227
1241,10.93209
1242,11.849997
1243,7.391673
1244,3.4793267
1245,9.748768
1246,5.3093653
1247,3.590724
1248,4.453449
1249,4.3778243
1250,13.126294
1251,5.4256325
1252,27.21646
1253,2.9091613
1254,53.772076
1255,20.941715
1256,0.6647605
1257,6.897893
1258,3.6198878
1259,9.217025
1260,13.271906
1261,9.646597
1262,8.81872
1263,56.032814
1264,6.5994234
1265,36.68689
1266,4.757674
1267,6.2536883
1268,16.449715
1269,3.1410189
1270,7.871048
1271,7.431303
1272,13.692668
1273,8.55718
1274,7.1798525
1275,3.8516316
1276,2.334561
1277,5.781757
1278,10.795126
1279,11.374889
1280,1.5151651
1281,11.606209
1282,3.3265772
1283,2.0280554
1284,3.2218885
1285,6.357819
1286,4.285248
1287,16.847187
1288,15.716345
1289,4.8535657
1290,6.073151
1291,12.739754
1292,2.750672
1293,1.6426666
1294,3.2886863
1295,4.3182173
1296,4.9983444
1297,1.6562877
1298,5.3855815
1299,17.01821
1300,3.6044283
1301,2.740778
1302,1.8645554
1303,2.4397511
1304,20.28416
1305,6.5271935
1306,24.170706
1307,11.946637
1308,4.5859575
1309,5.753409
1310,29.70318
1311,11.5807295
1312,1.9977536
1313,23.8469
1314,8.679327
1315,18.003157
1316,15.443121
1317,3.178669
1318,5.456296
1319,6.531509
1320,8.385787
1321,12.810444
1322,1.7862387
1323,7.677574
1324,4.531562
1325,19.232044
1326,3.1029892
1327,15.682577
1328,3.4743342
1329,3.4604635
1330,43.399296
1331,47.311012
1332,3.3819551
1333,11.982725
1334,5.53666
1335,24.775661
1336,5.8686447
1337,2.9882004
1338,10.373847
1339,8.430344
1340,5.757443
1341,6.1945286
1342,6.378724
1343,28.300959
1344,53.303936
1345,2.7046425
1346,51.580853
1347,28.543402
1348,16.892498
1349,10.931813
1350,2.6158402
